scenario_id,E,N_s,N_w,p_w,p_s,r_s,r_w,q_s,q_w,k_s,k_w,c
5219,38.28125,2.420437262357414,0,4.1,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5220,38.28125,2.4282649253731345,0,4.2,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5221,38.28125,2.4358058608058606,0,4.300000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5222,38.28125,2.4430755395683454,0,4.4,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5223,38.28125,2.4500883392226145,0,4.5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5224,38.28125,2.4568576388888888,0,4.6,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5225,38.28125,2.46339590443686,0,4.7,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5226,38.28125,2.4697147651006714,0,4.800000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5227,38.28125,2.475825082508251,0,4.9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5228,38.28125,2.481737012987013,0,5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5229,38.28125,2.4874600638977635,0,5.1000000000000005,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5230,38.28125,2.493003144654088,0,5.2,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5231,38.28125,2.498374613003096,0,5.3,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5232,38.28125,2.5035823170731706,0,5.4,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5233,38.28125,2.5086336336336332,0,5.5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5234,38.28125,2.51353550295858,0,5.6000000000000005,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5235,38.28125,2.5182944606413993,0,5.7,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5236,38.28125,2.522916666666667,0,5.800000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5237,38.28125,2.5274079320113314,0,5.9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5238,38.28125,2.53177374301676,0,6,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5239,38.28125,2.5360192837465565,0,6.1000000000000005,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5240,38.28125,2.5401494565217395,0,6.2,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5241,38.28125,2.54416890080429,0,6.300000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5242,38.28125,2.548082010582011,0,6.4,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5243,38.28125,2.551892950391645,0,6.5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5244,38.28125,2.555605670103093,0,6.6000000000000005,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5245,38.28125,2.5592239185750643,0,6.7,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5246,38.28125,2.562751256281407,0,6.800000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5247,38.28125,2.5661910669975185,0,6.9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5248,38.28125,2.5695465686274512,0,7,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5249,38.28125,2.5728208232445517,0,7.1000000000000005,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5250,38.28125,2.5760167464114834,0,7.2,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5251,38.28125,2.5791371158392433,0,7.300000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5252,38.28125,2.5821845794392524,0,7.4,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5253,38.28125,2.5851616628175518,0,7.5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5254,38.28125,2.588070776255708,0,7.6000000000000005,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5255,38.28125,2.5909142212189615,0,7.7,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5256,38.28125,2.593694196428572,0,7.800000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5257,38.28125,2.5964128035320084,0,7.9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5258,38.28125,2.5990720524017465,0,8,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5259,38.28125,2.601673866090713,0,8.100000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5260,38.28125,2.604220085470085,0,8.2,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5261,38.28125,2.6067124735729386,0,8.3,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5262,38.28125,2.609152719665272,0,8.4,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5263,38.28125,2.6115424430641823,0,8.5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5264,38.28125,2.6138831967213116,0,8.600000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5265,38.28125,2.616176470588235,0,8.7,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5266,38.28125,2.6184236947791164,0,8.8,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5267,38.28125,2.6206262425447315,0,8.9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5268,38.28125,2.6227854330708658,0,9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5269,38.28125,2.6249025341130605,0,9.1,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5270,38.28125,2.6269787644787645,0,9.200000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5271,38.28125,2.6290152963671125,0,9.3,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5272,38.28125,2.6310132575757574,0,9.4,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5273,38.28125,2.6329737335834897,0,9.5,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5274,38.28125,2.6348977695167286,0,9.6,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5275,38.28125,2.636786372007367,0,9.700000000000001,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5276,38.28125,2.638640510948905,0,9.8,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5277,38.28125,2.640461121157324,0,9.9,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5278,38.28125,2.6422491039426528,0,10,2,1,0.29000000000000004,0.02,0.02,4,2,0.0375
5279,26.5625,2.453125,0,1,1,1,0.3,0.02,0.02,4,2,0.0375
5280,26.5625,2.473529411764706,0,1.1,1,1,0.3,0.02,0.02,4,2,0.0375
5281,26.5625,2.4916666666666667,0,1.2,1,1,0.3,0.02,0.02,4,2,0.0375
5282,26.5625,2.5078947368421054,0,1.3,1,1,0.3,0.02,0.02,4,2,0.0375
5283,26.5625,2.5225,0,1.4,1,1,0.3,0.02,0.02,4,2,0.0375
5284,26.5625,2.5357142857142856,0,1.5,1,1,0.3,0.02,0.02,4,2,0.0375
5285,26.5625,2.547727272727273,0,1.6,1,1,0.3,0.02,0.02,4,2,0.0375
5286,26.5625,2.558695652173913,0,1.7000000000000002,1,1,0.3,0.02,0.02,4,2,0.0375
5287,26.5625,2.56875,0,1.8,1,1,0.3,0.02,0.02,4,2,0.0375
5288,26.5625,2.578,0,1.9,1,1,0.3,0.02,0.02,4,2,0.0375
5289,26.5625,2.5865384615384612,0,2,1,1,0.3,0.02,0.02,4,2,0.0375
5290,26.5625,2.5944444444444446,0,2.1,1,1,0.3,0.02,0.02,4,2,0.0375
5291,26.5625,2.601785714285714,0,2.2,1,1,0.3,0.02,0.02,4,2,0.0375
5292,26.5625,2.6086206896551722,0,2.3,1,1,0.3,0.02,0.02,4,2,0.0375
5293,26.5625,2.6149999999999993,0,2.4000000000000004,1,1,0.3,0.02,0.02,4,2,0.0375
5294,26.5625,2.620967741935484,0,2.5,1,1,0.3,0.02,0.02,4,2,0.0375
5295,26.5625,2.6265625,0,2.6,1,1,0.3,0.02,0.02,4,2,0.0375
5296,26.5625,2.6318181818181814,0,2.7,1,1,0.3,0.02,0.02,4,2,0.0375
5297,26.5625,2.636764705882353,0,2.8,1,1,0.3,0.02,0.02,4,2,0.0375
5298,26.5625,2.6414285714285715,0,2.9000000000000004,1,1,0.3,0.02,0.02,4,2,0.0375
5299,26.5625,2.645833333333333,0,3,1,1,0.3,0.02,0.02,4,2,0.0375
5300,26.5625,2.65,0,3.1,1,1,0.3,0.02,0.02,4,2,0.0375
5301,26.5625,2.653947368421053,0,3.2,1,1,0.3,0.02,0.02,4,2,0.0375
5302,26.5625,2.6576923076923076,0,3.3000000000000003,1,1,0.3,0.02,0.02,4,2,0.0375
5303,26.5625,2.66125,0,3.4000000000000004,1,1,0.3,0.02,0.02,4,2,0.0375
5304,26.5625,2.664634146341464,0,3.5,1,1,0.3,0.02,0.02,4,2,0.0375
5305,26.5625,2.667857142857143,0,3.6,1,1,0.3,0.02,0.02,4,2,0.0375
5306,26.5625,2.6709302325581397,0,3.7,1,1,0.3,0.02,0.02,4,2,0.0375
5307,26.5625,2.6738636363636368,0,3.8000000000000003,1,1,0.3,0.02,0.02,4,2,0.0375
5308,26.5625,2.676666666666667,0,3.9000000000000004,1,1,0.3,0.02,0.02,4,2,0.0375
5309,26.5625,2.6793478260869565,0,4,1,1,0.3,0.02,0.02,4,2,0.0375
5310,26.5625,2.681914893617021,0,4.1,1,1,0.3,0.02,0.02,4,2,0.0375
5311,26.5625,2.684375,0,4.2,1,1,0.3,0.02,0.02,4,2,0.0375
5312,26.5625,2.686734693877551,0,4.300000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5313,26.5625,2.6889999999999996,0,4.4,1,1,0.3,0.02,0.02,4,2,0.0375
5314,26.5625,2.691176470588235,0,4.5,1,1,0.3,0.02,0.02,4,2,0.0375
5315,26.5625,2.693269230769231,0,4.6,1,1,0.3,0.02,0.02,4,2,0.0375
5316,26.5625,2.6952830188679244,0,4.7,1,1,0.3,0.02,0.02,4,2,0.0375
5317,26.5625,2.697222222222222,0,4.800000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5318,26.5625,2.6990909090909088,0,4.9,1,1,0.3,0.02,0.02,4,2,0.0375
5319,26.5625,2.700892857142857,0,5,1,1,0.3,0.02,0.02,4,2,0.0375
5320,26.5625,2.7026315789473685,0,5.1000000000000005,1,1,0.3,0.02,0.02,4,2,0.0375
5321,26.5625,2.704310344827586,0,5.2,1,1,0.3,0.02,0.02,4,2,0.0375
5322,26.5625,2.7059322033898305,0,5.3,1,1,0.3,0.02,0.02,4,2,0.0375
5323,26.5625,2.7074999999999996,0,5.4,1,1,0.3,0.02,0.02,4,2,0.0375
5324,26.5625,2.7090163934426226,0,5.5,1,1,0.3,0.02,0.02,4,2,0.0375
5325,26.5625,2.7104838709677415,0,5.6000000000000005,1,1,0.3,0.02,0.02,4,2,0.0375
5326,26.5625,2.7119047619047616,0,5.7,1,1,0.3,0.02,0.02,4,2,0.0375
5327,26.5625,2.7132812499999996,0,5.800000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5328,26.5625,2.714615384615384,0,5.9,1,1,0.3,0.02,0.02,4,2,0.0375
5329,26.5625,2.7159090909090904,0,6,1,1,0.3,0.02,0.02,4,2,0.0375
5330,26.5625,2.7171641791044774,0,6.1000000000000005,1,1,0.3,0.02,0.02,4,2,0.0375
5331,26.5625,2.7183823529411764,0,6.2,1,1,0.3,0.02,0.02,4,2,0.0375
5332,26.5625,2.7195652173913043,0,6.300000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5333,26.5625,2.720714285714285,0,6.4,1,1,0.3,0.02,0.02,4,2,0.0375
5334,26.5625,2.7218309859154926,0,6.5,1,1,0.3,0.02,0.02,4,2,0.0375
5335,26.5625,2.722916666666666,0,6.6000000000000005,1,1,0.3,0.02,0.02,4,2,0.0375
5336,26.5625,2.723972602739726,0,6.7,1,1,0.3,0.02,0.02,4,2,0.0375
5337,26.5625,2.724999999999999,0,6.800000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5338,26.5625,2.726,0,6.9,1,1,0.3,0.02,0.02,4,2,0.0375
5339,26.5625,2.726973684210527,0,7,1,1,0.3,0.02,0.02,4,2,0.0375
5340,26.5625,2.7279220779220776,0,7.1000000000000005,1,1,0.3,0.02,0.02,4,2,0.0375
5341,26.5625,2.7288461538461544,0,7.2,1,1,0.3,0.02,0.02,4,2,0.0375
5342,26.5625,2.7297468354430383,0,7.300000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5343,26.5625,2.7306250000000003,0,7.4,1,1,0.3,0.02,0.02,4,2,0.0375
5344,26.5625,2.7314814814814814,0,7.5,1,1,0.3,0.02,0.02,4,2,0.0375
5345,26.5625,2.7323170731707322,0,7.6000000000000005,1,1,0.3,0.02,0.02,4,2,0.0375
5346,26.5625,2.7331325301204816,0,7.7,1,1,0.3,0.02,0.02,4,2,0.0375
5347,26.5625,2.7339285714285717,0,7.800000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5348,26.5625,2.734705882352941,0,7.9,1,1,0.3,0.02,0.02,4,2,0.0375
5349,26.5625,2.73546511627907,0,8,1,1,0.3,0.02,0.02,4,2,0.0375
5350,26.5625,2.736206896551724,0,8.100000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5351,26.5625,2.736931818181818,0,8.2,1,1,0.3,0.02,0.02,4,2,0.0375
5352,26.5625,2.737640449438202,0,8.3,1,1,0.3,0.02,0.02,4,2,0.0375
5353,26.5625,2.7383333333333337,0,8.4,1,1,0.3,0.02,0.02,4,2,0.0375
5354,26.5625,2.739010989010989,0,8.5,1,1,0.3,0.02,0.02,4,2,0.0375
5355,26.5625,2.7396739130434784,0,8.600000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5356,26.5625,2.740322580645161,0,8.7,1,1,0.3,0.02,0.02,4,2,0.0375
5357,26.5625,2.740957446808511,0,8.8,1,1,0.3,0.02,0.02,4,2,0.0375
5358,26.5625,2.741578947368421,0,8.9,1,1,0.3,0.02,0.02,4,2,0.0375
5359,26.5625,2.7421875,0,9,1,1,0.3,0.02,0.02,4,2,0.0375
5360,26.5625,2.742783505154639,0,9.1,1,1,0.3,0.02,0.02,4,2,0.0375
5361,26.5625,2.7433673469387756,0,9.200000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5362,26.5625,2.743939393939394,0,9.3,1,1,0.3,0.02,0.02,4,2,0.0375
5363,26.5625,2.7445000000000004,0,9.4,1,1,0.3,0.02,0.02,4,2,0.0375
5364,26.5625,2.745049504950495,0,9.5,1,1,0.3,0.02,0.02,4,2,0.0375
5365,26.5625,2.745588235294118,0,9.6,1,1,0.3,0.02,0.02,4,2,0.0375
5366,26.5625,2.746116504854369,0,9.700000000000001,1,1,0.3,0.02,0.02,4,2,0.0375
5367,26.5625,2.7466346153846155,0,9.8,1,1,0.3,0.02,0.02,4,2,0.0375
5368,26.5625,2.7471428571428578,0,9.9,1,1,0.3,0.02,0.02,4,2,0.0375
5369,26.5625,2.747641509433963,0,10,1,1,0.3,0.02,0.02,4,2,0.0375
5370,38.28125,1.7840909090909092,0,1,2,1,0.3,0.02,0.02,4,2,0.0375
5371,38.28125,1.8282608695652176,0,1.1,2,1,0.3,0.02,0.02,4,2,0.0375
5372,38.28125,1.86875,0,1.2,2,1,0.3,0.02,0.02,4,2,0.0375
5373,38.28125,1.9060000000000001,0,1.3,2,1,0.3,0.02,0.02,4,2,0.0375
5374,38.28125,1.9403846153846154,0,1.4,2,1,0.3,0.02,0.02,4,2,0.0375
5375,38.28125,1.972222222222222,0,1.5,2,1,0.3,0.02,0.02,4,2,0.0375
5376,38.28125,2.001785714285714,0,1.6,2,1,0.3,0.02,0.02,4,2,0.0375
5377,38.28125,2.0293103448275858,0,1.7000000000000002,2,1,0.3,0.02,0.02,4,2,0.0375
5378,38.28125,2.055,0,1.8,2,1,0.3,0.02,0.02,4,2,0.0375
5379,38.28125,2.079032258064516,0,1.9,2,1,0.3,0.02,0.02,4,2,0.0375
5380,38.28125,2.1015625,0,2,2,1,0.3,0.02,0.02,4,2,0.0375
5381,38.28125,2.122727272727273,0,2.1,2,1,0.3,0.02,0.02,4,2,0.0375
5382,38.28125,2.1426470588235293,0,2.2,2,1,0.3,0.02,0.02,4,2,0.0375
5383,38.28125,2.1614285714285715,0,2.3,2,1,0.3,0.02,0.02,4,2,0.0375
5384,38.28125,2.1791666666666663,0,2.4000000000000004,2,1,0.3,0.02,0.02,4,2,0.0375
5385,38.28125,2.195945945945946,0,2.5,2,1,0.3,0.02,0.02,4,2,0.0375
5386,38.28125,2.211842105263158,0,2.6,2,1,0.3,0.02,0.02,4,2,0.0375
5387,38.28125,2.2269230769230766,0,2.7,2,1,0.3,0.02,0.02,4,2,0.0375
5388,38.28125,2.24125,0,2.8,2,1,0.3,0.02,0.02,4,2,0.0375
5389,38.28125,2.254878048780488,0,2.9000000000000004,2,1,0.3,0.02,0.02,4,2,0.0375
5390,38.28125,2.267857142857143,0,3,2,1,0.3,0.02,0.02,4,2,0.0375
5391,38.28125,2.280232558139535,0,3.1,2,1,0.3,0.02,0.02,4,2,0.0375
5392,38.28125,2.2920454545454545,0,3.2,2,1,0.3,0.02,0.02,4,2,0.0375
5393,38.28125,2.3033333333333332,0,3.3000000000000003,2,1,0.3,0.02,0.02,4,2,0.0375
5394,38.28125,2.3141304347826086,0,3.4000000000000004,2,1,0.3,0.02,0.02,4,2,0.0375
5395,38.28125,2.3244680851063833,0,3.5,2,1,0.3,0.02,0.02,4,2,0.0375
5396,38.28125,2.3343750000000005,0,3.6,2,1,0.3,0.02,0.02,4,2,0.0375
5397,38.28125,2.343877551020408,0,3.7,2,1,0.3,0.02,0.02,4,2,0.0375
5398,38.28125,2.3530000000000006,0,3.8000000000000003,2,1,0.3,0.02,0.02,4,2,0.0375
5399,38.28125,2.3617647058823534,0,3.9000000000000004,2,1,0.3,0.02,0.02,4,2,0.0375
5400,38.28125,2.3701923076923075,0,4,2,1,0.3,0.02,0.02,4,2,0.0375
5401,38.28125,2.378301886792453,0,4.1,2,1,0.3,0.02,0.02,4,2,0.0375
5402,38.28125,2.3861111111111115,0,4.2,2,1,0.3,0.02,0.02,4,2,0.0375
5403,38.28125,2.3936363636363636,0,4.300000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5404,38.28125,2.4008928571428574,0,4.4,2,1,0.3,0.02,0.02,4,2,0.0375
5405,38.28125,2.407894736842105,0,4.5,2,1,0.3,0.02,0.02,4,2,0.0375
5406,38.28125,2.4146551724137932,0,4.6,2,1,0.3,0.02,0.02,4,2,0.0375
5407,38.28125,2.421186440677966,0,4.7,2,1,0.3,0.02,0.02,4,2,0.0375
5408,38.28125,2.4274999999999993,0,4.800000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5409,38.28125,2.433606557377049,0,4.9,2,1,0.3,0.02,0.02,4,2,0.0375
5410,38.28125,2.4395161290322585,0,5,2,1,0.3,0.02,0.02,4,2,0.0375
5411,38.28125,2.4452380952380954,0,5.1000000000000005,2,1,0.3,0.02,0.02,4,2,0.0375
5412,38.28125,2.4507812500000004,0,5.2,2,1,0.3,0.02,0.02,4,2,0.0375
5413,38.28125,2.456153846153846,0,5.3,2,1,0.3,0.02,0.02,4,2,0.0375
5414,38.28125,2.461363636363636,0,5.4,2,1,0.3,0.02,0.02,4,2,0.0375
5415,38.28125,2.4664179104477615,0,5.5,2,1,0.3,0.02,0.02,4,2,0.0375
5416,38.28125,2.4713235294117646,0,5.6000000000000005,2,1,0.3,0.02,0.02,4,2,0.0375
5417,38.28125,2.476086956521739,0,5.7,2,1,0.3,0.02,0.02,4,2,0.0375
5418,38.28125,2.4807142857142854,0,5.800000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5419,38.28125,2.4852112676056337,0,5.9,2,1,0.3,0.02,0.02,4,2,0.0375
5420,38.28125,2.489583333333333,0,6,2,1,0.3,0.02,0.02,4,2,0.0375
5421,38.28125,2.493835616438356,0,6.1000000000000005,2,1,0.3,0.02,0.02,4,2,0.0375
5422,38.28125,2.497972972972973,0,6.2,2,1,0.3,0.02,0.02,4,2,0.0375
5423,38.28125,2.5020000000000002,0,6.300000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5424,38.28125,2.505921052631579,0,6.4,2,1,0.3,0.02,0.02,4,2,0.0375
5425,38.28125,2.5097402597402594,0,6.5,2,1,0.3,0.02,0.02,4,2,0.0375
5426,38.28125,2.513461538461538,0,6.6000000000000005,2,1,0.3,0.02,0.02,4,2,0.0375
5427,38.28125,2.517088607594937,0,6.7,2,1,0.3,0.02,0.02,4,2,0.0375
5428,38.28125,2.5206249999999994,0,6.800000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5429,38.28125,2.524074074074074,0,6.9,2,1,0.3,0.02,0.02,4,2,0.0375
5430,38.28125,2.5274390243902447,0,7,2,1,0.3,0.02,0.02,4,2,0.0375
5431,38.28125,2.530722891566265,0,7.1000000000000005,2,1,0.3,0.02,0.02,4,2,0.0375
5432,38.28125,2.533928571428572,0,7.2,2,1,0.3,0.02,0.02,4,2,0.0375
5433,38.28125,2.5370588235294123,0,7.300000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5434,38.28125,2.540116279069768,0,7.4,2,1,0.3,0.02,0.02,4,2,0.0375
5435,38.28125,2.543103448275862,0,7.5,2,1,0.3,0.02,0.02,4,2,0.0375
5436,38.28125,2.546022727272728,0,7.6000000000000005,2,1,0.3,0.02,0.02,4,2,0.0375
5437,38.28125,2.548876404494382,0,7.7,2,1,0.3,0.02,0.02,4,2,0.0375
5438,38.28125,2.551666666666667,0,7.800000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5439,38.28125,2.554395604395604,0,7.9,2,1,0.3,0.02,0.02,4,2,0.0375
5440,38.28125,2.5570652173913047,0,8,2,1,0.3,0.02,0.02,4,2,0.0375
5441,38.28125,2.559677419354839,0,8.100000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5442,38.28125,2.5622340425531918,0,8.2,2,1,0.3,0.02,0.02,4,2,0.0375
5443,38.28125,2.564736842105263,0,8.3,2,1,0.3,0.02,0.02,4,2,0.0375
5444,38.28125,2.5671875000000006,0,8.4,2,1,0.3,0.02,0.02,4,2,0.0375
5445,38.28125,2.5695876288659796,0,8.5,2,1,0.3,0.02,0.02,4,2,0.0375
5446,38.28125,2.5719387755102043,0,8.600000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5447,38.28125,2.574242424242424,0,8.7,2,1,0.3,0.02,0.02,4,2,0.0375
5448,38.28125,2.5765000000000002,0,8.8,2,1,0.3,0.02,0.02,4,2,0.0375
5449,38.28125,2.578712871287129,0,8.9,2,1,0.3,0.02,0.02,4,2,0.0375
5450,38.28125,2.5808823529411766,0,9,2,1,0.3,0.02,0.02,4,2,0.0375
5451,38.28125,2.583009708737864,0,9.1,2,1,0.3,0.02,0.02,4,2,0.0375
5452,38.28125,2.585096153846154,0,9.200000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5453,38.28125,2.587142857142857,0,9.3,2,1,0.3,0.02,0.02,4,2,0.0375
5454,38.28125,2.5891509433962265,0,9.4,2,1,0.3,0.02,0.02,4,2,0.0375
5455,38.28125,2.591121495327103,0,9.5,2,1,0.3,0.02,0.02,4,2,0.0375
5456,38.28125,2.593055555555556,0,9.6,2,1,0.3,0.02,0.02,4,2,0.0375
5457,38.28125,2.594954128440367,0,9.700000000000001,2,1,0.3,0.02,0.02,4,2,0.0375
5458,38.28125,2.5968181818181817,0,9.8,2,1,0.3,0.02,0.02,4,2,0.0375
5459,38.28125,2.598648648648649,0,9.9,2,1,0.3,0.02,0.02,4,2,0.0375
5460,38.28125,2.600446428571429,0,10,2,1,0.3,0.02,0.02,4,2,0.0375
5461,26.5625,2.4212962962962963,0,1,1,1,0.31,0.02,0.02,4,2,0.0375
5462,26.5625,2.4409883720930234,0,1.1,1,1,0.31,0.02,0.02,4,2,0.0375
5463,26.5625,2.4585164835164837,0,1.2,1,1,0.31,0.02,0.02,4,2,0.0375
5464,26.5625,2.4742187500000004,0,1.3,1,1,0.31,0.02,0.02,4,2,0.0375
5465,26.5625,2.4883663366336637,0,1.4,1,1,0.31,0.02,0.02,4,2,0.0375
5466,26.5625,2.501179245283019,0,1.5,1,1,0.31,0.02,0.02,4,2,0.0375
5467,26.5625,2.5128378378378375,0,1.6,1,1,0.31,0.02,0.02,4,2,0.0375
5468,26.5625,2.5234913793103444,0,1.7000000000000002,1,1,0.31,0.02,0.02,4,2,0.0375
5469,26.5625,2.5332644628099175,0,1.8,1,1,0.31,0.02,0.02,4,2,0.0375
5470,26.5625,2.542261904761905,0,1.9,1,1,0.31,0.02,0.02,4,2,0.0375
5471,26.5625,2.5505725190839694,0,2,1,1,0.31,0.02,0.02,4,2,0.0375
5472,26.5625,2.5582720588235297,0,2.1,1,1,0.31,0.02,0.02,4,2,0.0375
5473,26.5625,2.5654255319148938,0,2.2,1,1,0.31,0.02,0.02,4,2,0.0375
5474,26.5625,2.5720890410958903,0,2.3,1,1,0.31,0.02,0.02,4,2,0.0375
5475,26.5625,2.5783112582781453,0,2.4000000000000004,1,1,0.31,0.02,0.02,4,2,0.0375
5476,26.5625,2.584134615384616,0,2.5,1,1,0.31,0.02,0.02,4,2,0.0375
5477,26.5625,2.5895962732919258,0,2.6,1,1,0.31,0.02,0.02,4,2,0.0375
5478,26.5625,2.5947289156626505,0,2.7,1,1,0.31,0.02,0.02,4,2,0.0375
5479,26.5625,2.599561403508772,0,2.8,1,1,0.31,0.02,0.02,4,2,0.0375
5480,26.5625,2.6041193181818185,0,2.9000000000000004,1,1,0.31,0.02,0.02,4,2,0.0375
5481,26.5625,2.608425414364641,0,3,1,1,0.31,0.02,0.02,4,2,0.0375
5482,26.5625,2.6125000000000003,0,3.1,1,1,0.31,0.02,0.02,4,2,0.0375
5483,26.5625,2.6163612565445025,0,3.2,1,1,0.31,0.02,0.02,4,2,0.0375
5484,26.5625,2.6200255102040817,0,3.3000000000000003,1,1,0.31,0.02,0.02,4,2,0.0375
5485,26.5625,2.623507462686567,0,3.4000000000000004,1,1,0.31,0.02,0.02,4,2,0.0375
5486,26.5625,2.6268203883495147,0,3.5,1,1,0.31,0.02,0.02,4,2,0.0375
5487,26.5625,2.6299763033175356,0,3.6,1,1,0.31,0.02,0.02,4,2,0.0375
5488,26.5625,2.6329861111111112,0,3.7,1,1,0.31,0.02,0.02,4,2,0.0375
5489,26.5625,2.6358597285067877,0,3.8000000000000003,1,1,0.31,0.02,0.02,4,2,0.0375
5490,26.5625,2.6386061946902655,0,3.9000000000000004,1,1,0.31,0.02,0.02,4,2,0.0375
5491,26.5625,2.641233766233766,0,4,1,1,0.31,0.02,0.02,4,2,0.0375
5492,26.5625,2.64375,0,4.1,1,1,0.31,0.02,0.02,4,2,0.0375
5493,26.5625,2.646161825726141,0,4.2,1,1,0.31,0.02,0.02,4,2,0.0375
5494,26.5625,2.6484756097560975,0,4.300000000000001,1,1,0.31,0.02,0.02,4,2,0.0375
5495,26.5625,2.650697211155378,0,4.4,1,1,0.31,0.02,0.02,4,2,0.0375
5496,26.5625,2.652832031249999,0,4.5,1,1,0.31,0.02,0.02,4,2,0.0375
5497,26.5625,2.6548850574712644,0,4.6,1,1,0.31,0.02,0.02,4,2,0.0375
5498,26.5625,2.656860902255639,0,4.7,1,1,0.31,0.02,0.02,4,2,0.0375
5499,26.5625,2.658763837638376,0,4.800000000000001,1,1,0.31,0.02,0.02,4,2,0.0375
5500,26.5625,2.6605978260869563,0,4.9,1,1,0.31,0.02,0.02,4,2,0.0375
